season_order,episode_number_global,season_number,seaons_label,episode_number,episode_name,person_name,type,type_short,type_number,mentioned_by,quote/context,type_of_issue,special_category,special_category_first
16,201,14,14,6,201,Sylvester Stallone,appeared,a,1,,One of the pissed off celebrities teaming up with Tom Cruise in his attempt to involve the city of South Park in his evil scheme., ,,
16,201,14,14,6,201,Sarah Jessica Parker,appeared,a,1,,One of the pissed off celebrities teaming up with Tom Cruise in his attempt to involve the city of South Park in his evil scheme., ,,
16,201,14,14,6,201,Oprah Winfrey,appeared,a,1,,One of the pissed off celebrities teaming up with Tom Cruise in his attempt to involve the city of South Park in his evil scheme., ,,
16,201,14,14,6,201,Michael Douglas,appeared,a,1,,One of the pissed off celebrities teaming up with Tom Cruise in his attempt to involve the city of South Park in his evil scheme., ,,
16,201,14,14,6,201,John Travolta,appeared,a,1,,One of the pissed off celebrities teaming up with Tom Cruise in his attempt to involve the city of South Park in his evil scheme., ,,
16,201,14,14,6,201,Bono,appeared,a,1,,One of the pissed off celebrities teaming up with Tom Cruise in his attempt to involve the city of South Park in his evil scheme., ,,
16,201,14,14,6,201,George Lucas,appeared,a,1,,One of the pissed off celebrities teaming up with Tom Cruise in his attempt to involve the city of South Park in his evil scheme., ,,
16,201,14,14,6,201,Steven Spielberg,appeared,a,1,,One of the pissed off celebrities teaming up with Tom Cruise in his attempt to involve the city of South Park in his evil scheme., ,,
16,201,14,14,6,201,Harrison Ford,appeared,a,1,,"Appears as his character Indiana Jones, who is a sex slave of George Lucas and Steven Spielberg.",character,,
16,201,14,14,6,201,Tiger Woods,appeared,a,1,,One of the pissed off celebrities teaming up with Tom Cruise in his attempt to involve the city of South Park in his evil scheme., ,,
16,201,14,14,6,201,Ben Affleck,appeared,a,1,,One of the pissed off celebrities teaming up with Tom Cruise in his attempt to involve the city of South Park in his evil scheme., ,,
16,201,14,14,6,201,Dr. Phil,mentioned,m,3,Cartman,"""One day you're sifting through the guts of some gook in Vietnam and the next you're playing Dr. Phil with some kid and his teacher.""", ,,
16,201,14,14,6,201,Eric Roberts,appeared,a,1,,One of the pissed off celebrities teaming up with Tom Cruise in his attempt to involve the city of South Park in his evil scheme., ,,
16,201,14,14,6,201,Robert Redford,appeared,a,1,,One of the pissed off celebrities teaming up with Tom Cruise in his attempt to involve the city of South Park in his evil scheme., ,,
16,201,14,14,6,201,Francis Ford Coppola,appeared,a,1,,One of the pissed off celebrities teaming up with Tom Cruise in his attempt to involve the city of South Park in his evil scheme., ,,
16,201,14,14,6,201,Tina Yothers,appeared,a,1,,One of the pissed off celebrities teaming up with Tom Cruise in his attempt to involve the city of South Park in his evil scheme., ,,
16,201,14,14,6,201,Bill Cosby,appeared,a,1,,One of the pissed off celebrities teaming up with Tom Cruise in his attempt to involve the city of South Park in his evil scheme., ,,
16,201,14,14,6,201,Johnnie Cochran,appeared,a,1,,One of the pissed off celebrities teaming up with Tom Cruise in his attempt to involve the city of South Park in his evil scheme., ,,
16,201,14,14,6,201,Jennifer Lopez,appeared,a,1,,One of the pissed off celebrities teaming up with Tom Cruise in his attempt to involve the city of South Park in his evil scheme. Appears as Hennifer Lopez.,parody,,
16,202,14,14,7,Crippled Summer,Jeff VanVonderen,appeared,a,1,,Leads the intervention., ,,
16,202,14,14,7,Crippled Summer,Kirstie Alley,mentioned,m,3,Counselor,"""He's probably the second most psychologically damaged towel I've come across since treating Kirstie Alley's towel, which, had seen some... uuff, some nasty stuff.""", ,,
16,203,14,14,8,Poor and Stupid,Jeff Gordon,appeared,a,1,,"One of the NASCAR drivers, competing against Cartman.", ,,
16,203,14,14,8,Poor and Stupid,Jimmie Johnson,appeared,a,1,,"One of the NASCAR drivers, competing against Cartman.", ,,
16,203,14,14,8,Poor and Stupid,Danica Patrick,appeared,a,1,,"One of the NASCAR drivers, competing against Cartman.", ,,
16,203,14,14,8,Poor and Stupid,Dale Earnhardt Jr.,appeared,a,1,,"One of the NASCAR drivers, competing against Cartman.", ,,
16,203,14,14,8,Poor and Stupid,Tony Kornheiser,appeared,a,1,,"Reports on the public impression of NASCAR drivers as ""poor and stupid"" with Michael Wilbon.", ,,
16,203,14,14,8,Poor and Stupid,Michael Wilbon,appeared,a,1,,"Reports on the public impression of NASCAR drivers as ""poor and stupid"" with Tony Kornheiser.", ,,
16,203,14,14,8,Poor and Stupid,Dale Evans,appeared,a,1,,Appears as the NASCAR driver whose car Cartman drove in his first race., ,,
16,203,14,14,8,Poor and Stupid,Tony Stewart,appeared,a,1,,"One of the NASCAR drivers, competing against Cartman.", ,,
16,203,14,14,8,Poor and Stupid,Matt Kenseth,appeared,a,1,,"One of the NASCAR drivers, competing against Cartman.", ,,
16,203,14,14,8,Poor and Stupid,Barack Obama,mentioned,m,3,Cartman,"""Alright, what's up NASCAR fans? I don't know about y'all, but this President Obama is pissin' me off! So I'm gonna do some dip and speak my mind.""", ,,
16,203,14,14,8,Poor and Stupid,Charlie Sheen,appeared,a,1,,"In an attempt to make himself poor and stupid, Cartman ties himself upside down while watching a marathon of Two and a Half Men, starring Angus T. Jones, along with Charlie Sheen and Jon Cryer. ",character?,,
16,203,14,14,8,Poor and Stupid,Angus T. Jones,appeared,a,1,,"In an attempt to make himself poor and stupid, Cartman ties himself upside down while watching a marathon of Two and a Half Men, starring Angus T. Jones, along with Charlie Sheen and Jon Cryer. ",character?,,
16,203,14,14,8,Poor and Stupid,Jon Cryer,appeared,a,1,,"In an attempt to make himself poor and stupid, Cartman ties himself upside down while watching a marathon of Two and a Half Men, starring Angus T. Jones, along with Charlie Sheen and Jon Cryer. ",character?,,
16,204,14,14,9,It's a Jersey Thing,Joe Giudice,appeared,a,1,,"""So, Randy, what gyms are good around here? Where do you work out?""", ,,
16,204,14,14,9,It's a Jersey Thing,Danielle Staub,appeared,a,1,,"""Shut up, Teresa. You're pathetic!""", ,,
16,204,14,14,9,It's a Jersey Thing,Teresa Giudice,appeared,a,1,,"""That was totally uncalled for, for what she did. My eyes are too far apart? And like who is she? Is she God? No.""", ,,
16,204,14,14,9,It's a Jersey Thing,Jacqueline Laurita,appeared,a,1,,"""When the salon girl told Teresa to sit down, I thought Teresa was gonna bust a tit.""", ,,
16,204,14,14,9,It's a Jersey Thing,Caroline Manzo,appeared,a,1,,"""Don't you fuckin' tell me what to do! I'm a client here!""", ,,
16,204,14,14,9,It's a Jersey Thing,Nicole Polizzi,appeared,a,1,,"""Snooki wants smoosh smoosh.""", ,,
16,204,14,14,9,It's a Jersey Thing,Mike Sorrentino,mentioned,m,3,,"A.k.a. Mike ""The Situation"". ""It's just a Jersey thing, you know? You...you just gotta be from Jersey to get it.""", ,,
16,204,14,14,9,It's a Jersey Thing,Arnold Schwarzenegger,appeared,a,1,,"""Ve are very sore-y, but Cal-i-for-ni-a cannot afford helping you at this time.""", ,,
16,204,14,14,9,It's a Jersey Thing,Osama bin Laden,appeared,a,1,,Helps liberate the US from the Jersey thing. Also gets offed., ,,
16,204,14,14,9,It's a Jersey Thing,"Fumihito, Crown Prince Akishino",mentioned,m,3,Randy,"""Please, Emperor Akishino! We need Japan's help to fight these people! Fine! But you Japs will all be eatin' hoagies in a month!""",parody,,
16,204,14,14,9,It's a Jersey Thing,Pauly D,appeared,a,1,,Appeared in the Jersey Shore's live-action shot., ,,
16,204,14,14,9,It's a Jersey Thing,Sammi Giancola,appeared,a,1,,A.k.a. Sammi Sweetheart. Appeared in the Jersey Shore's live-action shot., ,,
16,204,14,14,9,It's a Jersey Thing,Ronnie Ortiz-Magro,appeared,a,1,,Appeared in the Jersey Shore's live-action shot., ,,
16,205,14,14,10,Insheeption,Leonardo DiCaprio,appeared,a,1,,Appears as his character Dominic Cobb from Inception. Went into Mr. Mackey's dream to save him and Stan., ,,
16,205,14,14,10,Insheeption,Matt Hasselbeck,appeared,a,1,,Went into Mr. Mackey's dream to save him and Stan., ,,
16,205,14,14,10,Insheeption,Lee Majors,depicted,d,2,,"""THE SIX BILLION DOLLAR MAN"" poster in child Mr. Mackey's room.",character,,
16,205,14,14,10,Insheeption,Dileep Rao,appeared,a,1,,Appears as his character Yusuf from Inception. Went into Mr. Mackey's dream to save him and Stan., ,,
16,205,14,14,10,Insheeption,Joseph Gordon-Levitt,appeared,a,1,,Appears as his character Arthur from Inception. Went into Mr. Mackey's dream to save him and Stan., ,,
16,205,14,14,10,Insheeption,Ken Watanabe,appeared,a,1,,Appears as his character Mr. Saito from Inception. Went into Mr. Mackey's dream to save him and Stan., ,,
16,205,14,14,10,Insheeption,Tom Hardy,appeared,a,1,,Appears as his character Eames from Inception. Went into Mr. Mackey's dream to save him and Stan., ,,
16,206,14,14,11,Coon 2: Hindsight,Tony Hayward,appeared,a,1,,"He is largely responsible for the oil spill in the Gulf of Mexico and the subsequent leak of creatures from other dimensions, including Cthulhu.", ,,
16,206,14,14,11,Coon 2: Hindsight,Tom Cruise,appeared,a,1,,His corpse is briefly seen on the moon with Willzyx., ,,
16,206,14,14,11,Coon 2: Hindsight,Brett Favre,mentioned,m,3,Captain Hindsight,"""Tell Brett Favre he should have never sent actual pictures of his schlong!""", ,,
16,206,14,14,11,Coon 2: Hindsight,Courtney Love,depicted,d,2,,"Cartman: ""All we need to do is get pictures of Captain Hindsight naked with Courtney Love. Then we'll tell him if he doesn't join us, we'll put them on the Internet.""", ,,
16,206,14,14,11,Coon 2: Hindsight,Antonio Banderas,depicted,d,2,,"Life-sized blow-up Antonio Banderas love doll, dressed as a superhero, in Cartman's basement.",parody,antonio_cartman_2,TRUE
16,207,14,14,12,Mysterion Rises,Antonio Banderas,depicted,d,2,,"Life-sized blow-up Antonio Banderas love doll, dressed as a superhero, in Cartman's basement.",parody,antonio_cartman_2,
16,207,14,14,12,Mysterion Rises,Tony Hayward,appeared,a,1,,"He is largely responsible for the oil spill in the Gulf of Mexico and the subsequent leak of creatures from other dimensions, including Cthulhu.", ,,
16,207,14,14,12,Mysterion Rises,Courtney Love,depicted,d,2,,"Captain Hindsight: ""You got pictures of me having sex with Courtney Love!""", ,,
16,208,14,14,13,Coon vs. Coon and Friends,Justin Bieber,appeared,a,1,,"Cartman: ""Thanks to Coon and Friends the country would soon be rid of all evil, but first, they would come up against their most challenging and most evil opponent, Justin Bieber.""", ,,
16,208,14,14,13,Coon vs. Coon and Friends,Abraham Lincoln,depicted,d,2,,The comics displays the Coon is sitting on the shoulder of the Lincoln memorial statue., ,,
16,209,14,14,14,Creme Fraiche,Gordon Ramsay,appeared,a,1,,Hosts the Hell's Kitchen Nightmares Iron Top Chef Cafeteria Throwdown Ultimate Cookoff Challenge., ,,
16,209,14,14,14,Creme Fraiche,Alton Brown,appeared,a,1,,One of the celebrity chefs taking part in the Hell's Kitchen Nightmares Iron Top Chef Cafeteria Throwdown Ultimate Cookoff Challenge., ,,
16,209,14,14,14,Creme Fraiche,Bobby Flay,appeared,a,1,,One of the celebrity chefs taking part in the Hell's Kitchen Nightmares Iron Top Chef Cafeteria Throwdown Ultimate Cookoff Challenge., ,,
16,209,14,14,14,Creme Fraiche,Guy Fieri,appeared,a,1,,One of the celebrity chefs taking part in the Hell's Kitchen Nightmares Iron Top Chef Cafeteria Throwdown Ultimate Cookoff Challenge., ,,
16,209,14,14,14,Creme Fraiche,Jamie Oliver,appeared,a,1,,One of the celebrity chefs taking part in the Hell's Kitchen Nightmares Iron Top Chef Cafeteria Throwdown Ultimate Cookoff Challenge., ,,
16,209,14,14,14,Creme Fraiche,Paula Deen,appeared,a,1,,One of the celebrity chefs taking part in the Hell's Kitchen Nightmares Iron Top Chef Cafeteria Throwdown Ultimate Cookoff Challenge., ,,
16,209,14,14,14,Creme Fraiche,Mario Batali,appeared,a,1,,One of the celebrity chefs taking part in the Hell's Kitchen Nightmares Iron Top Chef Cafeteria Throwdown Ultimate Cookoff Challenge., ,,
16,209,14,14,14,Creme Fraiche,Giada De Laurentiis,appeared,a,1,,One of the celebrity chefs taking part in the Hell's Kitchen Nightmares Iron Top Chef Cafeteria Throwdown Ultimate Cookoff Challenge., ,,
17,210,15,15,1,HumancentiPad,Dr. Phil,appeared,a,1,,"""I want you all to meet Eric Cartman, who's a very special boy with a very hard life. Eric, you say that your mom fucks you?""", ,,
17,210,15,15,1,HumancentiPad,Steve Jobs,appeared,a,1,,"""Hello everyone, I'm here to announce a new product that will once again revolutionize the way we use our phones and tablet devices.""", ,,
17,211,15,15,2,Funnybot,Adam Sandler,appeared,a,1,,Holds the South Park Elementary hostage with other comedians for putting them out of work by Funnybot., ,,
17,211,15,15,2,Funnybot,Eugene Levy,appeared,a,1,,Catches his two daughters in bed with Funnybot. Awkwaaard!, ,,
17,211,15,15,2,Funnybot,Jay Leno,appeared,a,1,,"One of the angry comedians, even threatening to kill Kenny McCormick with a bullet through the head.", ,,
17,211,15,15,2,Funnybot,Barack Obama,appeared,a,1,,"""I'm going to spend my final moments on this Earth with my loved ones... watching a Tyler Perry movie. I know, it's embarrassing. But I simply can't help myself.""", ,,
17,211,15,15,2,Funnybot,Tyler Perry,appeared,a,1,,"The only person who was present to collect his comedy award, other than Jimmy Valmer. Also gets buried alive.", ,,
17,211,15,15,2,Funnybot,Christian Wulff,appeared,a,1,,"Leads a group of German politicians in raiding South Park Elementary, holding the students and staff at gunpoint.", ,,
17,211,15,15,2,Funnybot,Angela Merkel,appeared,a,1,,"One of the German politicians who raided South Park Elementary, holding the students and staff at gunpoint.", ,,
17,211,15,15,2,Funnybot,Ben Stiller,mentioned,m,3,Jimmy,"""...and the winner for best comedy performance in a movie is... Ben Stiller! Come on up here, Ben. Is Ben Stiller here? No? Huh…""", ,,
17,211,15,15,2,Funnybot,Bryant Gumbel,mentioned,m,3,Funnybot,"""Man I hate homework. Honestly, I hate having to do homework, more than I hate having to do Bryant Gumble in his asshole. Awkwaaard.""", ,,
17,211,15,15,2,Funnybot,Sandra Bullock,mentioned,m,3,Funnybot,"""What is up with Sandra Bullock? I wouldn't eat her dick with Stevie Wonder's vagina.""", ,,
17,211,15,15,2,Funnybot,Stevie Wonder,mentioned,m,3,Funnybot,"""What is up with Sandra Bullock? I wouldn't eat her dick with Stevie Wonder's vagina.""", ,,
17,211,15,15,2,Funnybot,Oprah Winfrey,mentioned,m,3,Funnybot,"""I wouldn't let Adam Sandler suck my saggy tits for one million dollars worth of Oprah's tampons.""", ,,
